time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-22T18:12:27.430Z,1.9543,89.6249,15.23,5.1,mb,,58,7.973,0.54,us,us10001pl1,2015-03-23T02:14:53.099Z,"North Indian Ocean",earthquake
2015-03-22T18:05:16.900Z,-7.039,109.0421,42.77,4.6,mb,,69,1.32,1.29,us,us10001pkx,2015-03-23T02:08:22.312Z,"4km WNW of Balapulang, Indonesia",earthquake
2015-03-22T15:07:31.000Z,51.1545,-177.7716,19.3,2.5,ml,,,,0.98,ak,ak11538933,2015-03-27T22:58:22.317Z,"85km SSE of Tanaga Volcano, Alaska",earthquake
2015-03-22T13:26:53.580Z,37.1803,71.8546,179.9,4.2,mb,,137,1.023,0.67,us,us10001pk5,2015-03-22T21:29:23.743Z,"9km SSE of Roshtqal'a, Tajikistan",earthquake
2015-03-22T13:18:38.000Z,36.2789,-97.509,6.362,2.7,ml,,49,,0.25,us,us10001qmz,2015-03-25T17:08:18.442Z,"19km W of Perry, Oklahoma",earthquake
2015-03-22T12:36:48.280Z,46.9137,152.6388,73.92,4.1,mb,,143,6.765,0.33,us,us10001pjy,2015-04-05T08:48:17.533Z,"Kuril Islands",earthquake
2015-03-22T12:31:51.800Z,36.0232,-97.3092,3.395,2.6,ml,,61,,0.53,us,us10001qeb,2015-04-05T07:24:34.985Z,"9km NNW of Langston, Oklahoma",earthquake
2015-03-22T12:22:25.090Z,-20.5855,-178.6335,593.58,4.3,mb,,122,4.218,0.7,us,us10001pjx,2015-04-05T07:06:17.095Z,"9km NE of Ndoi Island, Fiji",earthquake
2015-03-22T12:14:54.000Z,36.57,-97.43,5,2.9,ml,,,,0.34,us,us10001ppc,2015-04-05T06:24:47.604Z,"16km SW of Tonkawa, Oklahoma",earthquake
2015-03-22T12:01:10.600Z,-20.8903,-178.3073,569.4,4.5,mb,,137,4.647,0.63,us,us10001pjv,2015-04-04T13:12:28.107Z,"48km ESE of Ndoi Island, Fiji",earthquake
2015-03-22T11:12:09.900Z,36.3321,-97.1971,5,3.4,mb_lg,,52,,0.53,us,us10001pjp,2015-04-11T08:37:29.769Z,"9km ENE of Perry, Oklahoma",earthquake
2015-03-22T11:05:10.120Z,36.531,70.3533,219.13,4.1,mb,,69,0.619,0.52,us,us10001pjm,2015-04-04T10:56:11.347Z,"44km E of Farkhar, Afghanistan",earthquake
2015-03-22T10:34:59.440Z,18.8422,145.2294,550.94,4.5,mb,,22,2.529,0.62,us,us10001pjl,2015-04-04T07:09:23.524Z,"46km W of Agrihan, Northern Mariana Islands",earthquake
2015-03-22T09:34:35.770Z,52.2542,-170.5343,27.65,3,ml,,212,0.691,0.6,us,us10001pla,2015-04-03T12:52:49.008Z,"43km SSE of Yunaska Island, Alaska",earthquake
2015-03-22T09:22:07.000Z,62.2189,-148.3446,9.7,2.5,ml,,,,0.69,ak,ak11533972,2015-04-11T08:35:13.789Z,"54km NNE of Sutton-Alpine, Alaska",earthquake
2015-03-22T09:18:43.000Z,62.2162,-148.396,7.2,2.5,ml,,,,0.73,ak,ak11533961,2015-04-11T08:34:01.545Z,"52km NNE of Sutton-Alpine, Alaska",earthquake
2015-03-22T09:00:51.020Z,11.1412,-86.9751,35,4.7,mb,,136,1.152,0.92,us,us10001pjg,2015-04-03T10:47:28.596Z,"87km SW of Masachapa, Nicaragua",earthquake
2015-03-22T08:34:07.000Z,52.2453,-170.3014,56.2,2.8,ml,,,,0.64,ak,ak11538888,2015-03-27T22:57:30.638Z,"50km SSE of Yunaska Island, Alaska",earthquake
2015-03-22T08:26:56.000Z,52.3589,-170.485,68.6,2.7,ml,,,,0.79,ak,ak11538887,2015-03-27T22:57:48.135Z,"33km SSE of Yunaska Island, Alaska",earthquake
2015-03-22T07:25:41.000Z,63.0102,-150.5697,111.5,2.5,ml,,,,0.44,ak,ak11533920,2015-03-27T22:55:34.268Z,"80km NNW of Talkeetna, Alaska",earthquake
2015-03-22T07:00:18.660Z,-6.2186,146.5971,109.63,4.4,mb,,97,3.214,0.66,us,us10001pja,2015-03-22T15:02:58.619Z,"70km NW of Lae, Papua New Guinea",earthquake
2015-03-22T05:56:22.890Z,13.2026,145.6567,10,5.5,mb,,29,0.858,1,us,us10001pj6,2015-03-23T13:56:21.000Z,"90km ESE of Yigo Mayor's Office, Guam",earthquake
2015-03-22T05:53:14.400Z,18.5432,-156.2043,107.2,3,Md,,320.4,0.66475331,0.23,hv,hv60877766,2015-03-22T13:55:49.563Z,"74km SW of Hawaiian Ocean View, Hawaii",earthquake
2015-03-22T05:46:23.100Z,-17.8739,-178.467,611.37,5.2,mb,,38,3.317,0.85,us,us10001pj4,2015-03-22T13:49:01.346Z,"279km SE of Lambasa, Fiji",earthquake
2015-03-22T04:15:56.600Z,36.6341,-97.6471,5.865,2.5,ml,,60,,0.42,us,us10001q0h,2015-04-11T23:03:20.318Z,"20km SSE of Medford, Oklahoma",earthquake
2015-03-22T03:54:54.850Z,40.4403333,-127.137,4.22,3.31,md,9,342,2.182,0.14,nc,nc72415455,2015-03-24T07:48:03.881Z,"243km W of Ferndale, California",earthquake
2015-03-22T03:09:18.000Z,18.587,-65.6088,27,3,Md,11,223.2,0.39076715,0.28,pr,pr15081000,2015-04-11T04:01:47.290Z,"26km NNE of Luquillo, Puerto Rico",earthquake
2015-03-22T02:50:15.500Z,36.4736,-97.1634,8.047,2.8,mb_lg,,57,,0.64,us,us10001pis,2015-04-11T03:57:13.124Z,"23km NNE of Perry, Oklahoma",earthquake
2015-03-22T02:39:14.300Z,36.2754,-97.5089,6.122,2.6,ml,,49,,0.31,us,us10001qm8,2015-04-11T03:52:19.067Z,"19km W of Perry, Oklahoma",earthquake
2015-03-22T02:33:15.000Z,63.0448,-150.91,124.2,2.8,ml,,,,0.5,ak,ak11533819,2015-04-11T03:33:41.387Z,"90km NNW of Talkeetna, Alaska",earthquake
2015-03-22T02:26:32.000Z,56.3052,-157.08,46.1,3.7,ml,,,,0.65,ak,ak11533811,2015-04-11T02:42:24.128Z,"104km E of Chignik Lake, Alaska",earthquake
2015-03-22T02:10:29.870Z,-17.663,-172.1701,10,4.8,mb,,54,2.552,0.93,us,us10001qvi,2015-04-12T02:11:03.700Z,"220km ENE of Neiafu, Tonga",earthquake
2015-03-22T02:03:16.520Z,-17.0637,-172.5271,49.66,4.6,mb,,160,3.218,0.98,us,us10001qvs,2015-04-11T23:48:17.123Z,"179km SE of Hihifo, Tonga",earthquake
2015-03-22T01:47:39.540Z,-3.6567,131.4143,30.56,4.3,mb,,52,1.109,1.03,us,us10001pic,2015-04-11T01:57:46.672Z,"267km NNW of Tual, Indonesia",earthquake
2015-03-22T01:23:02.350Z,1.8005,126.3084,47.42,4.7,mb,,48,1.47,0.94,us,us10001pia,2015-04-11T01:50:07.574Z,"131km ENE of Bitung, Indonesia",earthquake
2015-03-22T00:19:14.930Z,-9.6851,114.2388,53.65,4.5,mb,,59,1.21,0.73,us,us10001pi1,2015-04-11T00:01:15.636Z,"121km S of Sidorukun, Indonesia",earthquake
2015-03-21T23:50:53.590Z,2.6069,66.3365,10,4.7,mb,,106,8.748,0.74,us,us10001pi4,2015-04-09T05:13:35.582Z,"Carlsberg Ridge",earthquake
2015-03-21T23:14:18.810Z,36.2775,70.9036,126.29,4.2,mb,,77,0.886,0.89,us,us10001phq,2015-04-09T05:04:58.519Z,"30km NNE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2015-03-21T22:55:57.660Z,35.676,5.6801,10,4.8,mb,,64,2.984,0.69,us,us10001phk,2015-04-10T23:41:28.431Z,"3km E of Ras el Aioun, Algeria",earthquake
2015-03-21T22:49:54.220Z,-36.868,-74.0469,11.03,4.2,mb,,128,0.819,0.68,us,us10001phh,2015-04-10T22:58:52.410Z,"77km WNW of Arauco, Chile",earthquake
2015-03-21T21:46:03.000Z,60.7995,-150.49,54.2,2.6,ml,60,32.3999974080002,,0.67,ak,ak11533673,2015-04-09T23:49:39.928Z,"32km NNE of Sterling, Alaska",earthquake
2015-03-21T21:45:27.580Z,-23.7435,-179.8067,526.08,4.4,mb,,135,6.295,0.7,us,us10001qln,2015-04-05T03:40:50.026Z,"South of the Fiji Islands",earthquake
2015-03-21T21:42:26.000Z,52.9313,-162.947,41.4,3.1,ml,,241,,0.55,us,us10001qid,2015-04-09T23:41:21.905Z,"215km S of False Pass, Alaska",earthquake
2015-03-21T20:36:54.000Z,35.7465,-97.381,5.912,2.5,ml,,65,,0.54,us,us10001pzj,2015-04-09T04:43:06.861Z,"13km NE of Edmond, Oklahoma",earthquake
2015-03-21T20:26:10.010Z,-20.0597,-177.5659,391.27,4,mb,,96,4.743,1.47,us,us10001qlk,2015-04-09T04:34:51.210Z,"135km ENE of Ndoi Island, Fiji",earthquake
2015-03-21T20:23:43.000Z,61.1941,-149.6371,35.7,2.9,ml,67,57.5999953920004,,0.63,ak,ak11533575,2015-04-09T23:51:29.216Z,"14km E of Anchorage, Alaska",earthquake
2015-03-21T19:58:36.000Z,36.2596,-97.2549,4.677,3.4,mwr,,46,,0.56,us,us10001pgt,2015-04-09T04:16:18.068Z,"4km SE of Perry, Oklahoma",earthquake
2015-03-21T19:58:32.980Z,37.2904,142.3505,21.58,4.7,mb,,127,1.367,0.8,us,us10001pg8,2015-04-09T04:10:44.657Z,"121km E of Namie, Japan",earthquake
2015-03-21T19:57:37.000Z,36.2578,-97.2504,4.976,3,mb_lg,,45,,0.7,us,us10001pg2,2015-04-09T03:33:21.253Z,"4km SE of Perry, Oklahoma",earthquake
2015-03-21T19:46:30.080Z,3.5898,127.3472,40.14,5.2,mb,,48,2.799,0.77,us,us10001pfz,2015-04-09T03:29:20.148Z,"218km NNW of Tobelo, Indonesia",earthquake
2015-03-21T19:26:38.810Z,38.305,-119.2615,8.57,2.55,md,49,86,0.2426,0.1,nc,nc72415270,2015-03-23T22:17:06.548Z,"6km NNW of Bridgeport, California",earthquake
2015-03-21T19:03:11.600Z,36.5168,-98.9813,5,2.5,ml,,218,,0.79,us,us10001phg,2015-04-09T02:58:13.917Z,"21km ENE of Mooreland, Oklahoma",earthquake
2015-03-21T18:38:19.350Z,36.5326667,-117.7563333,8.99,2.58,ml,21,98,0.0415,0.17,ci,ci37345248,2015-03-23T18:33:51.150Z,"29km ESE of Lone Pine, California",earthquake
2015-03-21T17:44:38.170Z,36.4857,71.6026,99.49,4.9,mwr,,45,1.042,0.93,us,us10001pfc,2015-03-24T14:17:50.711Z,"22km SSE of Ashkasham, Afghanistan",earthquake
2015-03-21T17:23:58.000Z,36.025,-97.3106,4.511,2.7,ml,,76,,0.93,us,us10001pxb,2015-03-24T13:55:24.556Z,"10km NNW of Langston, Oklahoma",earthquake
2015-03-21T16:58:15.840Z,-9.3646,-78.6835,62.77,5,mb,,138,3.173,0.67,us,us10001pfa,2015-04-10T03:27:41.090Z,"32km SSW of Chimbote, Peru",earthquake
2015-03-21T16:41:34.000Z,60.9796,-147.1591,19.9,3.1,ml,95,57.5999953920004,,0.62,ak,ak11533297,2015-03-24T23:34:21.653Z,"46km WSW of Valdez, Alaska",earthquake
2015-03-21T16:23:39.140Z,35.9525,-97.4155,5.45,2.8,mb_lg,,66,0.158,0.24,us,us10001pne,2015-03-23T18:09:44.206Z,"8km N of Guthrie, Oklahoma",earthquake
2015-03-21T16:16:33.930Z,-22.3474,-177.7503,360.39,5.3,mb,,114,6.043,0.9,us,us10001pf4,2015-03-22T00:19:00.608Z,"212km SSE of Ndoi Island, Fiji",earthquake
2015-03-21T16:01:25.920Z,33.8336667,-116.1891667,8.16,2.5,ml,71,61,0.0456,0.15,ci,ci37345128,2015-03-23T18:12:33.090Z,"13km N of Indio, California",earthquake
2015-03-21T15:59:00.000Z,65.9958,-148.0297,31.3,2.9,ml,41,53.9999956800003,,0.69,ak,ak11533273,2015-03-24T23:34:42.266Z,"127km N of College, Alaska",earthquake
2015-03-21T15:37:21.730Z,5.6922,126.9093,137.82,4.7,mb,,132,4.908,0.68,us,us10001pey,2015-03-22T17:24:11.336Z,"109km SE of Pondaguitan, Philippines",earthquake
2015-03-21T15:35:20.430Z,40.3316667,-124.8046667,27.3,2.6,md,24,271,0.3846,0.14,nc,nc72415140,2015-03-24T05:54:05.693Z,"53km WSW of Ferndale, California",earthquake
2015-03-21T15:01:43.590Z,13.1532,145.7839,12.19,4.7,mb,,89,0.99,0.67,us,us10001pex,2015-03-21T23:04:24.720Z,"105km ESE of Yigo Village, Guam",earthquake
2015-03-21T14:53:58.590Z,1.2721,97.998,36.84,4.8,mb,,136,0.423,1.22,us,us10001pew,2015-03-22T17:19:57.093Z,"101km WSW of Sibolga, Indonesia",earthquake
2015-03-21T14:42:27.000Z,62.2724,-150.7464,73.6,2.6,ml,65,43.1999965440003,,0.41,ak,ak11533186,2015-03-24T23:35:19.234Z,"33km W of Talkeetna, Alaska",earthquake
2015-03-21T13:13:22.690Z,-31.6656,-178.1021,10,5.4,mb,,130,2.417,1.02,us,us10001peh,2015-03-21T21:16:00.241Z,"80km ESE of L'Esperance Rock, New Zealand",earthquake
2015-03-21T12:14:57.000Z,56.2278,-161.187,188.3,2.8,ml,14,179.999985600001,,0.58,ak,ak11536841,2015-03-24T23:36:21.972Z,"108km NNW of Sand Point, Alaska",earthquake
2015-03-21T11:23:36.550Z,28.9919,47.5681,14.74,4.4,mb,,60,5.753,1.18,us,us10001pn3,2015-03-22T22:45:21.103Z,"39km SSW of Al Jahra', Kuwait",earthquake
2015-03-21T11:14:04.390Z,-36.1837,-73.4279,11.39,4.8,mb,,143,0.734,0.7,us,us10001pdy,2015-03-21T12:18:14.633Z,"64km NW of Tome, Chile",earthquake
2015-03-21T11:10:17.580Z,50.4983,-172.9633,10,5.1,mb,,149,1.873,0.84,us,us10001pdu,2015-03-24T23:33:29.426Z,"207km SSE of Atka, Alaska",earthquake
2015-03-21T10:58:45.870Z,36.5973,-98.3441,5,2.9,mb_lg,,86,0.232,0.58,us,us10001pds,2015-03-21T15:02:21.455Z,"8km NW of Helena, Oklahoma",earthquake
2015-03-21T10:38:02.440Z,-36.1988,-73.6023,12.82,4.6,mb,,152,0.793,0.81,us,us10001pdh,2015-03-21T15:44:23.001Z,"72km NW of Talcahuano, Chile",earthquake
2015-03-21T10:08:51.810Z,36.3603,-97.0989,5,4,mb_lg,,80,0.367,0.53,us,us10001pd7,2015-03-22T06:11:49.061Z,"18km ENE of Perry, Oklahoma",earthquake
2015-03-21T07:45:31.130Z,35.8058,-97.4297,6.15,2.7,mb_lg,,42,0.022,0.56,us,us10001pcq,2015-03-21T10:39:05.526Z,"8km S of Guthrie, Oklahoma",earthquake
2015-03-21T07:32:26.670Z,33.9288333,-116.0325,4.81,2.7,ml,56,47,0.07705,0.14,ci,ci37344904,2015-03-23T17:02:20.418Z,"24km S of Twentynine Palms, California",earthquake
2015-03-21T07:08:26.300Z,19.7064,-66.0494,39,3.4,Md,9,298.8,1.38879543,0.12,pr,pr15080002,2015-03-21T15:11:09.191Z,"137km N of San Juan, Puerto Rico",earthquake
2015-03-21T06:39:27.700Z,18.5179,-67.4363,10,2.5,Md,8,313.2,0.3117154,0.1,pr,pr15080001,2015-03-21T14:42:03.814Z,"27km NW of Rincon, Puerto Rico",earthquake
2015-03-21T05:52:51.190Z,31.0448,-103.1926,2.14,2.8,ml,,96,1.524,0.4,us,us10001pcg,2015-03-21T13:55:17.374Z,"34km WNW of Fort Stockton, Texas",earthquake
2015-03-21T04:37:47.760Z,-29.5573,-176.9026,25.75,4.5,mb,,130,0.948,1.06,us,us10001qlc,2015-04-09T05:34:44.897Z,"102km ESE of Raoul Island, New Zealand",earthquake
2015-03-21T04:32:15.470Z,52.839,-163.268,20,2.8,ml,,,,0.69,us,us10001qgs,2015-04-09T04:00:12.858Z,"220km SE of Akutan, Alaska",earthquake
2015-03-21T04:20:48.100Z,37.436,-118.653,9.58,2.76,md,37,63,0.07514,0.04,nc,nc72414795,2015-03-21T12:23:32.495Z,"19km WNW of West Bishop, California",earthquake
2015-03-21T04:09:11.800Z,-53.1939,-118.1282,10,4.6,mb,,41,36.653,0.61,us,us10001qla,2015-04-09T05:21:49.838Z,"Southern East Pacific Rise",earthquake
2015-03-21T03:56:35.200Z,-18.0559,-177.9292,516.67,4.2,mb,,74,3.838,0.7,us,us10001qlb,2015-04-09T05:08:03.834Z,"298km NNE of Ndoi Island, Fiji",earthquake
2015-03-21T03:43:10.600Z,18.7945,-65.26,8,2.8,Md,11,259.2,0.48419194,0.15,pr,pr15080000,2015-04-09T03:46:46.545Z,"54km N of Culebra, Puerto Rico",earthquake
2015-03-21T02:58:50.900Z,36.6319,-97.6528,6.314,2.8,ml,,61,,0.4,us,us10001pu8,2015-04-09T03:37:55.996Z,"20km SSE of Medford, Oklahoma",earthquake
2015-03-21T02:10:28.300Z,35.7456,-97.3905,4.29,2.5,ml,,53,,0.51,us,us10001pbv,2015-04-09T03:38:12.959Z,"12km NE of Edmond, Oklahoma",earthquake
2015-03-21T02:10:08.000Z,53.7408,-163.9724,62.2,2.7,ml,,223,,0.25,us,us10001qhv,2015-04-09T02:33:31.109Z,"126km ESE of Akutan, Alaska",earthquake
2015-03-21T01:51:45.000Z,50.3818,179.8942,4.8,2.6,ml,,269,,0.32,us,us10001qhz,2015-04-09T02:31:05.405Z,"120km SW of Amatignak Island, Alaska",earthquake
2015-03-21T01:31:19.370Z,-0.384,123.0519,88.51,4.8,mb,,50,0.71,0.87,us,us10001pbt,2015-04-09T02:25:42.067Z,"69km NNE of Luwuk, Indonesia",earthquake
2015-03-21T00:45:25.000Z,67.951,-136.04,5,2.6,ml,,,,0.85,us,us10001qgp,2015-04-11T23:00:35.164Z,"75km NW of Fort McPherson, Canada",earthquake
2015-03-21T00:44:00.070Z,2.4715,128.2803,164.53,4.8,mb,,105,1.919,0.77,us,us10001pbq,2015-04-06T03:26:48.129Z,"87km NNE of Tobelo, Indonesia",earthquake
2015-03-21T00:24:32.000Z,67.0953,-171.4447,20,3,ml,5,295.199976384002,,0.38,ak,ak11536768,2015-03-24T23:36:02.380Z,"169km N of Lavrentiya, Russia",earthquake
2015-03-21T00:22:56.530Z,67.6141,142.6414,10,4.3,mb,,70,6.222,0.58,us,us10001pbp,2015-04-06T03:19:34.850Z,"131km WSW of Druzhina, Russia",earthquake
2015-03-20T23:11:37.850Z,-24.4859,-176.3964,60,4.7,mb,,91,4.933,1.1,us,us10001pbk,2015-04-06T03:12:05.949Z,"South of the Fiji Islands",earthquake
2015-03-20T22:44:45.150Z,12.6518,-90.7314,38.48,4.4,mb,,205,1.786,0.48,us,us10001q8x,2015-04-11T22:20:55.623Z,"141km S of Puerto San Jose, Guatemala",earthquake
2015-03-20T22:30:07.580Z,18.0346,-98.5205,52,5.4,mwb,,53,0.471,0.9,us,us10001pbh,2015-04-05T23:28:33.153Z,"9km W of Tulcingo del Valle, Mexico",earthquake
2015-03-20T22:09:53.000Z,54.9352,-159.8361,29.4,2.8,ml,,248,,0.85,us,us10001qqk,2015-04-11T23:46:26.453Z,"24km NW of Chernabura Island, Alaska",earthquake
2015-03-20T21:54:22.240Z,-6.5281,154.9145,96.77,4.1,mb,,131,3.59,0.79,us,us10001q8w,2015-04-11T22:06:46.778Z,"67km WSW of Panguna, Papua New Guinea",earthquake
2015-03-20T21:47:24.400Z,19.6665,-66.0244,61,3.4,Md,8,316.8,1.2756077,0.31,pr,pr15079020,2015-04-11T02:54:46.438Z,"133km N of San Juan, Puerto Rico",earthquake
2015-03-20T21:47:22.200Z,-36.1141,-73.5868,22.59,4.1,mb,,118,0.857,1.41,us,us10001q8v,2015-04-11T21:51:33.192Z,"79km NNW of Talcahuano, Chile",earthquake
2015-03-20T21:27:59.730Z,-49.2552,127.3041,10,4.4,mb,,131,17.582,0.34,us,us10001q8u,2015-04-11T21:45:43.221Z,"Western Indian-Antarctic Ridge",earthquake
2015-03-20T21:10:02.800Z,36.1139,-97.2316,4.597,2.7,ml,,81,,0.65,us,us10001pbe,2015-04-05T05:30:47.361Z,"15km W of Stillwater, Oklahoma",earthquake
2015-03-20T21:08:34.000Z,51.9636,176.9526,160.3,2.7,ml,,183,,0.29,us,us10001qqj,2015-04-11T23:40:37.736Z,"47km WSW of Kiska Volcano, Alaska",earthquake
2015-03-20T19:52:53.610Z,46.917,155.7324,29.43,4.5,mb,,138,6.326,0.8,us,us10001pa6,2015-03-21T18:17:15.506Z,"East of the Kuril Islands",earthquake
2015-03-20T17:11:15.350Z,-6.1685,130.645,125.94,4.6,mb,,41,1.915,0.84,us,us10001p7x,2015-03-21T18:08:08.921Z,"210km NNW of Saumlaki, Indonesia",earthquake
2015-03-20T17:06:56.090Z,11.1616,-86.8965,47.21,4.2,mb,,192,1.083,0.7,us,us10001p8c,2015-03-21T17:52:52.385Z,"80km SSW of Masachapa, Nicaragua",earthquake
2015-03-20T16:58:39.000Z,52.0162,-175.5919,193.1,3.3,ml,14,183.599985312001,,0.62,ak,ak11532545,2015-03-25T23:20:15.422Z,"74km ENE of Adak, Alaska",earthquake
2015-03-20T15:42:52.450Z,-4.7736,154.8365,25.72,5.5,mwb,,26,2.726,0.93,us,us10001p6f,2015-03-20T23:45:20.683Z,"177km NNW of Arawa, Papua New Guinea",earthquake
2015-03-20T15:30:49.800Z,17.3659,-63.9146,22,4,Md,16,334.8,0.89831528,0.38,pr,pr15079019,2015-03-20T18:40:35.552Z,"76km WSW of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake
2015-03-20T15:20:34.430Z,11.1049,-86.892,28.24,5.1,mb,,145,1.121,1.22,us,us10001p68,2015-03-20T16:11:41.197Z,"85km SSW of Masachapa, Nicaragua",earthquake
2015-03-20T14:36:03.000Z,51.04,-178.9147,25.6,2.7,ml,9,219.599982432001,,0.47,ak,ak11537601,2015-03-25T23:23:15.253Z,"28km SSE of Amatignak Island, Alaska",earthquake
2015-03-20T13:22:22.000Z,60.0885,-140.6792,5,3,ml,,,,0.8,ak,ak11532464,2015-03-27T00:52:27.934Z,"80km NW of Yakutat, Alaska",earthquake
2015-03-20T12:50:21.400Z,19.1515,-155.5385,44.2,2.8,md,,129.599989632001,0.07186522,0.22,hv,hv60876401,2015-03-20T20:52:55.753Z,"8km SW of Pahala, Hawaii",earthquake
2015-03-20T12:18:56.900Z,19.0421,-64.1977,8,4.6,Ml,14,334.8,1.26033634,0.25,pr,pr15079011,2015-03-22T04:14:51.704Z,"59km NNE of Road Town, British Virgin Islands",earthquake
2015-03-20T12:01:31.280Z,24.5119,122.8988,70.66,4.9,mb,,44,0.111,1.05,us,us10001p4y,2015-03-20T20:04:01.912Z,"11km WNW of Yonakuni, Japan",earthquake
2015-03-20T11:25:32.200Z,19.7283,-66.0945,52,3.3,Ml,11,302.4,1.30974368,0.37,pr,pr15079010,2015-03-20T19:28:03.029Z,"139km N of San Juan, Puerto Rico",earthquake
2015-03-20T11:10:17.170Z,-11.5565,166.9402,207.01,4.8,mb,,115,10.467,0.8,us,us10001p4m,2015-03-20T19:12:51.675Z,"152km SE of Lata, Solomon Islands",earthquake
2015-03-20T10:54:14.030Z,35.6687,140.9744,35,4.4,mb,,158,0.847,0.99,us,us10001p4j,2015-03-20T13:35:13.595Z,"14km ESE of Hasaki, Japan",earthquake
2015-03-20T10:50:45.500Z,19.0599,-64.6136,7,3.1,Md,3,342,0.98006197,0.1,pr,pr15079016,2015-03-20T18:53:11.556Z,"71km N of Road Town, British Virgin Islands",earthquake
2015-03-20T10:37:49.000Z,51.1001,-179.1231,39.9,2.5,ml,,,,0.53,ak,ak11537578,2015-03-27T00:53:38.201Z,"18km S of Amatignak Island, Alaska",earthquake
2015-03-20T09:00:40.360Z,36.5666,-97.5989,5,3.2,mb_lg,,41,0.315,0.6,us,us10001p46,2015-03-21T03:34:41.966Z,"28km WSW of Tonkawa, Oklahoma",earthquake
2015-03-20T08:17:42.500Z,18.9827,-64.3734,48,3.2,Md,4,345.6,1.09145307,0.09,pr,pr15079015,2015-03-20T16:20:19.605Z,"67km NNE of Road Town, British Virgin Islands",earthquake
2015-03-20T07:57:00.600Z,19.0727,-64.5895,38,2.6,Md,3,342,1.0052148,0.07,pr,pr15079014,2015-03-20T15:59:40.764Z,"72km N of Road Town, British Virgin Islands",earthquake
2015-03-20T07:48:48.800Z,19.0487,-65.5674,32,2.7,Md,3,316.8,0.78512756,0.05,pr,pr15079013,2015-03-20T15:51:21.667Z,"74km NNE of Vieques, Puerto Rico",earthquake
2015-03-20T07:00:50.300Z,19.3635,-65.1871,85,2.6,Ml,3,334.8,1.05372383,0.05,pr,pr15079012,2015-03-20T15:03:33.904Z,"116km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-03-20T06:00:37.000Z,18.0252,-67.9483,49,3.2,Md,11,324,0.83363658,0.2,pr,pr15079008,2015-03-20T14:03:21.332Z,"78km SE of Punta Cana, Dominican Republic",earthquake
2015-03-20T05:57:23.700Z,18.0435,-67.9172,67,3.4,Md,12,324,0.80039892,0.18,pr,pr15079009,2015-03-20T13:59:55.228Z,"77km W of Puerto Real, Puerto Rico",earthquake
2015-03-20T05:48:34.000Z,61.9863,-150.61,60.8,3,ml,108,25.1999979840002,,0.54,ak,ak11532384,2015-03-25T23:21:17.452Z,"40km NW of Willow, Alaska",earthquake
2015-03-20T05:19:19.240Z,36.8964,-104.7387,9.42,3.9,ml,,59,0.357,0.54,us,us10001p37,2015-03-27T19:30:07.510Z,"26km W of Raton, New Mexico",earthquake
2015-03-20T04:50:45.310Z,-10.9947,165.9262,44.43,4.5,mb,,145,6.084,0.57,us,us10001q8c,2015-04-08T23:27:08.218Z,"32km SSE of Lata, Solomon Islands",earthquake
2015-03-20T04:34:23.130Z,-17.7735,-178.7533,567.3,4.2,mb,,128,3.043,0.66,us,us10001p2x,2015-04-08T23:16:02.162Z,"248km SE of Lambasa, Fiji",earthquake
2015-03-20T04:32:37.000Z,52.8578,-162.9893,33.6,2.7,ml,,,,0.28,us,us10001qsb,2015-04-08T05:57:23.056Z,"223km S of False Pass, Alaska",earthquake
2015-03-20T04:29:53.140Z,1.3558,127.1193,128.46,4.2,mb,,180,0.63,0.76,us,us10001q8b,2015-04-08T23:11:51.711Z,"68km NNW of Ternate, Indonesia",earthquake
2015-03-20T04:11:22.000Z,59.9029,-153.4198,137.8,2.6,ml,102,125.999989920001,,0.69,ak,ak11532376,2015-04-08T05:47:02.483Z,"74km SSW of Redoubt Volcano, Alaska",earthquake
2015-03-20T04:10:06.020Z,-57.9111,-25.6639,67.07,4.3,mb,,96,16.699,0.59,us,us10001q88,2015-04-08T22:54:35.995Z,"134km NNE of Bristol Island, South Sandwich Islands",earthquake
2015-03-20T03:47:38.000Z,62.8031,-148.4978,62.1,2.7,ml,,,,0.54,ak,ak11532363,2015-04-08T05:40:27.314Z,"69km SSE of Cantwell, Alaska",earthquake
2015-03-20T03:30:09.910Z,14.6131,-92.549,66.5,4.5,mb,,148,0.401,0.8,us,us10001p2i,2015-04-08T22:14:42.899Z,"18km SW of Puerto Madero, Mexico",earthquake
2015-03-20T02:35:36.370Z,-6.2981,149.8803,52.4,4,mb,,148,3.09,0.25,us,us10001q85,2015-04-08T04:51:41.607Z,"37km ESE of Kandrian, Papua New Guinea",earthquake
2015-03-20T02:32:44.000Z,52.9089,-163.1151,20.7,2.6,ml,,262,,0.32,us,us10001qsa,2015-04-08T04:30:22.416Z,"217km S of False Pass, Alaska",earthquake
2015-03-20T02:25:50.880Z,-20.1675,168.0895,10,5,mb,,67,2.439,0.59,us,us10001p24,2015-04-08T04:23:21.287Z,"119km NE of We, New Caledonia",earthquake
